region_pair,arch,tunnel,workload,loss_pct,n_runs,connect_max_ms_mean,connect_max_ms_stdev,connect_mean_ms_mean,connect_mean_ms_stdev,connect_min_ms_mean,connect_min_ms_stdev,connect_sd_ms_mean,connect_sd_ms_stdev,cpu_pct_mean_mean,cpu_pct_mean_stdev,goodput_tcp_mbps_mean,goodput_tcp_mbps_stdev,goodput_udp_mbps_mean,goodput_udp_mbps_stdev,h2load_done_mean,h2load_done_stdev,h2load_errored_mean,h2load_errored_stdev,h2load_failed_mean,h2load_failed_stdev,h2load_succeeded_mean,h2load_succeeded_stdev,h2load_total_mean,h2load_total_stdev,http_2xx_mean,http_2xx_stdev,http_4xx_mean,http_4xx_stdev,http_5xx_mean,http_5xx_stdev,http_success_pct_mean,http_success_pct_stdev,n_curl_attempts_mean,n_curl_attempts_stdev,n_curl_ok_mean,n_curl_ok_stdev,observed_loss_pct_mean,observed_loss_pct_stdev,req_max_ms_mean,req_max_ms_stdev,req_mean_ms_mean,req_mean_ms_stdev,req_min_ms_mean,req_min_ms_stdev,req_per_sec_mean,req_per_sec_stdev,req_sd_ms_mean,req_sd_ms_stdev,retrans_count_mean,retrans_count_stdev,rtt_max_ms_mean,rtt_max_ms_stdev,rtt_mdev_ms_mean,rtt_mdev_ms_stdev,rtt_mean_ms_mean,rtt_mean_ms_stdev,rtt_min_ms_mean,rtt_min_ms_stdev,rx_bytes_delta_mean,rx_bytes_delta_stdev,ttfb_max_ms_mean,ttfb_max_ms_stdev,ttfb_mean_ms_mean,ttfb_mean_ms_stdev,ttfb_min_ms_mean,ttfb_min_ms_stdev,ttfb_p50_ms_mean,ttfb_p50_ms_stdev,ttfb_p95_ms_mean,ttfb_p95_ms_stdev,ttfb_p99_ms_mean,ttfb_p99_ms_stdev,ttfb_sd_ms_mean,ttfb_sd_ms_stdev,tx_bytes_delta_mean,tx_bytes_delta_stdev,anomaly_count
MED-arm,arm64,wireguard-udp,short-transfer,0.5,3,,,,,,,,,17.568,0.441,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.896,0.042,,,,,,,,,,,,,239323994.667,2100.515,,,,,,,172.444,0.06,229.756,0.078,680.168,430.542,,,10046024,37666.311,0
MED-arm,arm64,wireguard-udp,short-transfer,1.0,3,,,,,,,,,17.215,1.757,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.803,0.055,,,,,,,,,,,,,239327542.667,2724.204,,,,,,,172.547,0.132,239.978,7.293,908.044,490.229,,,9792460,190997.905,0
MED-arm,arm64,wireguard-udp,short-transfer,2.0,3,,,,,,,,,16.472,1.664,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.677,0.035,,,,,,,,,,,,,239337105.333,4073.164,,,,,,,172.46,0.258,400.326,52.147,1225.186,9.473,,,9712354.667,112495.847,0
MED-arm,arm64,wireguard-udp,short-transfer,3.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.336,0.072,,,,,,,,,,,,,239328241.333,7684.774,,,,,,,185.866,0.212,478.189,47.376,1253.444,18.456,,,9524694.667,204751.915,0
MED-arm,arm64,wireguard-udp,short-transfer,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.212,0.023,,,,,,,,,,,,,239339536,1461.194,,,,,,,186.838,0.216,1191.587,0.697,1292.528,21.313,,,9540086.667,147660.67,0
MED-arm,arm64,wireguard-udp,short-transfer,10.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,1.758,0.073,,,,,,,,,,,,,239376334.667,2345.38,,,,,,,189.284,1.531,1275.55,27.195,2006.628,278.626,,,9088128,125260.582,0
MED-arm,arm64,wireguard-udp,short-transfer,20.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,436,30.348,436,30.348,,,,,,,,,1.218,0.085,,,,,,,,,,,,,173982668,12104040.672,,,,,,,349.565,33.904,2082.094,413.371,3145.195,467.105,,,5849652,419449.335,0
MED-arm,arm64,wireguard-udp,ssh-interactive,0.0,3,,,,,,,,,0.895,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,ssh-interactive,0.5,3,,,,,,,,,0.908,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,ssh-interactive,1.0,3,,,,,,,,,0.954,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,ssh-interactive,2.0,3,,,,,,,,,1.016,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5426.667,85.448,0
MED-arm,arm64,wireguard-udp,ssh-interactive,3.0,3,,,,,,,,,0.92,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,ssh-interactive,5.0,3,,,,,,,,,0.916,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,ssh-interactive,10.0,3,,,,,,,,,0.901,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5525.333,85.448,0
MED-arm,arm64,wireguard-udp,ssh-interactive,20.0,3,,,,,,,,,0.911,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,5476,0.0,0
MED-arm,arm64,wireguard-udp,web-mix,0.0,3,143.99,2.493,129.9,0.806,117.0,1.077,7.683,0.358,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,94.91,31.42,56.56,0.135,56.097,0.006,6726.62,274.928,2.472,1.969,,,,,,,,,,,1714024,12460.433,200.397,2.439,186.853,0.565,174.92,1.906,,,,,,,7.243,0.519,345461.333,24561.143,0
MED-arm,arm64,wireguard-udp,web-mix,0.5,3,223.747,128.098,132.31,0.803,118.04,1.512,17.8,15.119,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,351.847,54.623,58.32,1.209,56.11,0.0,5061.023,255.736,18.547,7.409,,,,,,,,,,,1702862.667,2595.042,280.227,128.215,189.09,0.869,175.42,1.204,,,,,,,17.543,15.272,341137.333,14863.251,0
MED-arm,arm64,wireguard-udp,web-mix,1.0,3,564.743,527.216,147.94,24.137,117.527,1.521,83.403,103.978,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,361.06,38.013,58.64,1.016,56.11,0.01,4147.003,1107.871,19.977,6.422,,,,,,,,,,,1709216,10408.452,619.067,523.563,206.223,22.832,175.107,2.376,,,,,,,85.403,102.702,341754.667,23127.58,0
MED-arm,arm64,wireguard-udp,web-mix,2.0,3,964.477,278.08,167.51,26.086,116.937,1.305,169.57,86.409,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,410.103,33.103,60.923,0.686,56.11,0.01,3284.76,740.742,27.587,0.515,,,,,,,,,,,1716674.667,22968.956,1023.36,280.013,227.59,27.173,174.083,1.442,,,,,,,169.953,85.289,353909.333,25566.68,0
MED-arm,arm64,wireguard-udp,web-mix,3.0,3,717.117,582.736,148.137,10.524,115.79,0.637,94.1,75.857,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,392.12,64.294,61.693,0.777,56.11,0.01,3730.47,1325.305,25.247,4.95,,,,,,,,,,,1722302.667,12756.534,774.77,584.768,207.953,14.36,172.883,1.078,,,,,,,94.543,76.151,363850.667,20746.03,0
MED-arm,arm64,wireguard-udp,web-mix,5.0,3,1150.0,26.458,167.173,12.492,116.2,0.826,185.813,36.252,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,623.903,213.299,68.91,0.518,56.12,0.0,2552.343,152.036,52.907,5.533,,,,,,,,,,,1707693.333,10547.064,1200.0,26.458,234.763,10.434,173.943,1.095,,,,,,,186.323,35.568,318538.667,6221.929,0
MED-arm,arm64,wireguard-udp,web-mix,10.0,3,1913.333,659.874,316.627,22.746,116.723,1.448,430.337,73.515,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,958.803,53.012,87.49,6.001,56.127,0.006,1830.647,391.799,91.777,13.528,,,,,,,,,,,1714453.333,11374.111,1973.333,659.874,403.517,19.108,174.24,0.902,,,,,,,434.163,78.485,326960,24263.529,0
MED-arm,arm64,wireguard-udp,web-mix,20.0,3,2580.0,535.63,411.523,52.403,118.16,1.794,594.397,127.502,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,3483.333,1215.415,132.07,8.186,56.13,0.0,1147.767,400.954,237.05,65.759,,,,,,,,,,,1725894.667,4424.706,3333.333,1071.557,590.723,71.873,175.227,1.907,,,,,,,691.393,165.909,318342.667,4023.691,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,0.0,3,,,,,,,,,47.607,0.349,519.312,132.936,958.41,12.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,0.5,3,,,,,,,,,44.884,0.522,416.169,26.604,965.057,3.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3058.667,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,1.0,3,,,,,,,,,45.806,2.706,533.996,156.913,956.933,1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3058.667,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,2.0,3,,,,,,,,,47.839,0.465,683.867,28.01,958.29,5.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2960,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,3.0,3,,,,,,,,,46.375,1.251,493.426,83.84,965.445,3.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3009.333,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,5.0,3,,,,,,,,,44.655,0.694,377.803,23.362,965.705,8.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2960,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,10.0,3,,,,,,,,,48.981,0.589,641.207,141.154,953.15,1.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,3058.667,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,long-transfer,20.0,3,,,,,,,,,47.899,1.06,629.273,68.468,960.239,3.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2960,0.0,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,0.0,3,,,,,,,,,4.017,0.504,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.744,0.034,,,,,,,,,,,,,4306.667,1386.462,,,,,,,173.16,0.024,240.814,19.055,381.686,45.628,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,0.5,3,,,,,,,,,3.766,0.106,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.751,0.009,,,,,,,,,,,,,5180,256.344,,,,,,,173.13,0.013,229.858,0.194,386.489,18.508,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,1.0,3,,,,,,,,,3.651,0.019,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.735,0.013,,,,,,,,,,,,,4982.667,85.448,,,,,,,173.16,0.025,229.959,0.383,367.166,46.938,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,2.0,3,,,,,,,,,3.688,0.053,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.736,0.031,,,,,,,,,,,,,5229.333,372.458,,,,,,,173.161,0.005,233.879,5.572,388.601,33.586,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,3.0,3,,,,,,,,,3.695,0.101,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.734,0.011,,,,,,,,,,,,,5130.667,226.074,,,,,,,173.196,0.035,230.189,0.231,376.201,27.522,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,5.0,3,,,,,,,,,4.19,0.896,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.751,0.023,,,,,,,,,,,,,4933.333,85.448,,,,,,,173.185,0.011,231.502,2.331,353.717,28.133,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,10.0,3,,,,,,,,,3.739,0.06,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.737,0.021,,,,,,,,,,,,,5229.333,226.074,,,,,,,173.191,0.033,230.074,0.347,360.471,42.739,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,short-transfer,20.0,3,,,,,,,,,3.757,0.027,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.738,0.025,,,,,,,,,,,,,5229.333,372.458,,,,,,,173.181,0.029,230.272,0.724,356.336,65.907,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,0.0,3,,,,,,,,,1.926,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,192.488,4.514,14.744,1.442,59.036,0.442,56.221,0.029,1085.333,341.791,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,0.5,3,,,,,,,,,1.939,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,198.398,7.473,15.509,1.052,59.361,0.432,56.241,0.004,1233.333,308.087,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,1.0,3,,,,,,,,,1.923,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,227.195,32.567,16.59,1.602,59.655,0.653,56.222,0.008,1134.667,226.074,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,2.0,3,,,,,,,,,1.998,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,210.749,12.44,16.275,1.028,59.574,0.463,56.244,0.012,1282.667,226.074,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,3.0,3,,,,,,,,,1.995,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,230.011,32.974,15.643,5.003,59.342,1.446,56.245,0.01,1233.333,308.087,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,5.0,3,,,,,,,,,1.814,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,211.033,21.64,14.882,3.068,59.0,1.007,56.245,0.024,1085.333,341.791,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,10.0,3,,,,,,,,,2.003,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,221.727,22.895,16.94,2.867,59.698,1.011,56.236,0.02,1184,256.344,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,ssh-interactive,20.0,3,,,,,,,,,2.0,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,208.426,18.472,16.085,1.442,59.538,0.48,56.221,0.025,1282.667,85.448,,,,,,,,,,,,,,,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,0.0,3,148.947,12.072,134.527,8.19,120.84,4.928,8.467,2.832,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,97.477,27.935,58.413,2.665,57.88,2.624,6517.123,77.802,1.623,0.878,,,,,,,,,,,0,0.0,207.503,14.96,193.667,10.855,180.7,7.749,,,,,,,8.143,3.125,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,0.5,3,152.567,0.371,140.667,1.405,125.51,0.217,7.543,0.175,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,83.063,32.318,61.747,0.274,60.9,0.01,6321.927,185.983,0.973,0.618,,,,,,,,,,,0,0.0,215.727,0.973,206.823,3.696,187.467,1.004,,,,,,,7.92,0.693,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,1.0,3,148.267,3.557,136.663,1.595,124.657,0.337,6.64,1.031,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,84.657,32.744,61.22,0.07,60.413,0.006,6403.08,248.35,0.989,0.341,,,,,,,,,,,0,0.0,209.29,3.633,198.743,1.44,186.213,0.996,,,,,,,6.583,1.412,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,2.0,3,153.493,6.426,140.447,2.125,126.197,0.211,8.47,2.601,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,83.47,33.796,61.223,0.452,60.427,0.012,6347.797,251.024,1.283,1.421,,,,,,,,,,,0,0.0,216.627,4.697,204.393,3.065,188.323,0.896,,,,,,,8.437,2.579,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,3.0,3,169.087,36.309,147.75,19.232,126.02,0.694,12.507,10.118,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,122.24,2.087,61.373,0.449,60.407,0.015,6020.103,190.727,2.543,1.334,,,,,,,,,,,0,0.0,244.08,60.796,211.39,22.893,188.383,1.775,,,,,,,14.243,13.802,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,5.0,3,154.627,7.055,140.14,1.949,125.187,1.301,8.553,2.376,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,121.967,1.42,61.427,0.163,60.42,0.01,6142.093,95.488,2.113,0.529,,,,,,,,,,,41.333,71.591,216.6,6.278,203.51,4.341,187.863,3.048,,,,,,,7.883,2.379,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,10.0,3,150.267,2.724,138.247,3.263,124.583,0.826,7.39,0.722,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,103.397,34.479,61.367,0.503,60.42,0.0,6221.61,301.432,2.708,1.997,,,,,,,,,,,0,0.0,212.113,4.124,201.84,6.548,186.15,0.312,,,,,,,7.48,1.061,0,0.0,0
MED-x64,x86_64,wireguard-tcp-fast,web-mix,20.0,3,151.78,4.625,138.133,1.675,124.853,1.314,8.163,1.67,,,,,,,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,5000,0.0,0,0.0,0.0,0.0,,,,,,,103.883,33.651,61.323,0.25,60.42,0.026,6187.397,297.137,2.305,1.388,,,,,,,,,,,0,0.0,214.24,5.736,200.61,2.238,186.19,1.064,,,,,,,8.873,1.95,0,0.0,0
MED-x64,x86_64,wireguard-udp,long-transfer,0.0,3,,,,,,,,,44.781,2.301,428.864,22.953,981.241,1.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,47565578.667,7375793.773,,,,,,,,,,,,,,,12439823961.333,330504001.897,0
MED-x64,x86_64,wireguard-udp,long-transfer,0.5,3,,,,,,,,,37.429,1.545,17.366,0.751,972.776,6.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,4324938.667,444892.682,,,,,,,,,,,,,,,8715097064,43651561.521,0
MED-x64,x86_64,wireguard-udp,long-transfer,1.0,3,,,,,,,,,38.358,1.395,11.709,0.261,965.84,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,2820292,245497.787,,,,,,,,,,,,,,,8609878993.333,25079146.745,0
MED-x64,x86_64,wireguard-udp,long-transfer,2.0,3,,,,,,,,,36.783,0.727,7.752,0.114,954.798,3.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1779173.333,59565.634,,,,,,,,,,,,,,,8458385397.333,2651875.462,0
MED-x64,x86_64,wireguard-udp,long-transfer,3.0,3,,,,,,,,,37.509,0.835,5.942,0.162,954.47,9.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1544566.667,227758.05,,,,,,,,,,,,,,,8354797793.333,1737865.558,0
MED-x64,x86_64,wireguard-udp,long-transfer,5.0,3,,,,,,,,,35.873,1.176,3.928,0.07,927.615,5.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,1092148,43536.082,,,,,,,,,,,,,,,8164978905.333,105404.671,0
MED-x64,x86_64,wireguard-udp,long-transfer,10.0,3,,,,,,,,,24.3,20.343,2.246,0.106,879.988,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,721066.667,14416.089,,,,,,,,,,,,,,,5154867289.333,4446418128.606,0
MED-x64,x86_64,wireguard-udp,long-transfer,20.0,3,,,,,,,,,34.748,1.385,1.018,0.036,782.095,2.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,405998.667,11995.011,,,,,,,,,,,,,,,6856538228,766102.018,0
MED-x64,x86_64,wireguard-udp,short-transfer,0.0,3,,,,,,,,,16.703,0.272,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.887,0.034,,,,,,,,,,,,,239313800,3038.286,,,,,,,173.848,0.06,230.508,0.488,272.689,35.637,,,8501038.667,201217.893,0
MED-x64,x86_64,wireguard-udp,short-transfer,0.5,3,,,,,,,,,16.62,2.197,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.804,0.019,,,,,,,,,,,,,239322785.333,4970.353,,,,,,,173.97,0.075,247.78,0.158,413.856,42.423,,,8232109.333,76453.167,0
MED-x64,x86_64,wireguard-udp,short-transfer,1.0,3,,,,,,,,,15.982,1.474,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.688,0.02,,,,,,,,,,,,,239320929.333,674.357,,,,,,,173.965,0.063,290.492,10.237,1207.417,5.063,,,8358994.667,94568.07,0
MED-x64,x86_64,wireguard-udp,short-transfer,2.0,3,,,,,,,,,13.846,0.245,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.636,0.045,,,,,,,,,,,,,239331242.667,1885.152,,,,,,,173.884,0.155,343.657,4.068,1208.638,23.335,,,8341736,176221.28,0
MED-x64,x86_64,wireguard-udp,short-transfer,3.0,3,,,,,,,,,4.931,4.651,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.464,0.078,,,,,,,,,,,,,239334268,4053.001,,,,,,,172.707,0.444,457.933,39.525,1228.21,6.9,,,7479469.333,258736.685,0
MED-x64,x86_64,wireguard-udp,short-transfer,5.0,3,,,,,,,,,2.114,0.053,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,2.209,0.024,,,,,,,,,,,,,239348908,5912.567,,,,,,,173.205,0.111,1189.675,6.116,1327.203,51.824,,,7208278.667,137863.97,0
MED-x64,x86_64,wireguard-udp,short-transfer,10.0,3,,,,,,,,,2.222,0.531,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,1.888,0.022,,,,,,,,,,,,,239373410.667,2841.57,,,,,,,173.679,0.252,1227.472,20.885,1848.725,415.111,,,6920592,51068.712,0
MED-x64,x86_64,wireguard-udp,short-transfer,20.0,3,,,,,,,,,1.454,0.043,,,,,,,,,,,,,,,,,,,,,100.0,0.0,600,0.0,600,0.0,,,,,,,,,1.208,0.047,,,,,,,,,,,,,239445960,10649.025,,,,,,,330.286,23.421,2287.145,27.72,3200.704,489.164,,,6204574.667,111798.705,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,0.0,3,,,,,,,,,0.874,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,192.836,0.49,9.412,2.685,57.595,0.537,56.233,0.015,132072,103.923,,,,,,,,,,,,,,,132202.667,53.116,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,0.5,3,,,,,,,,,0.817,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433,0.252,,,,,,,,,,,,,191.258,12.456,11.296,2.081,57.988,0.434,56.21,0.02,131577.333,246.587,,,,,,,,,,,,,,,131678.667,281.264,0
MED-x64,x86_64,wireguard-udp,ssh-interactive,1.0,3,,,,,,,,,0.716,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967,0.513,,,,,,,,,,,,,188.762,23.876,10.443,1.488,57.821,0.297,56.217,0.008,130834.667,641.502,,,,,,,,,,,,,,,130965.333,646.966,0
